5, 14.6973, -10.5567, 32.1547, -85.1060, 48.1810, 46.8854, 208
6, -9.4893, -13.4114, 34.5511, -17.0058, 82.7692, -16.7823, 208
7, 2.7185, -16.7982, 37.1216, -68.8061, -76.3212, -15.7372, 208
1, 11.1498, -3.7398, 22.3441, 95.5090, 46.9390, -53.5922, 245
2, -8.9143, -6.0578, 21.9961, 108.9406, 54.4442, 45.1072, 245
3, 15.4128, -10.0193, 25.1986, 136.4026, -3.9450, -3.6847, 245
4, -9.6877, -13.2909, 25.2396, 55.6213, 8.2548, 12.0576, 245
5, 14.6647, -10.5549, 32.1601, -84.8740, 48.1702, 46.9528, 245
6, -9.5013, -13.4179, 34.5373, -17.1830, 82.6509, -17.0012, 245
7, 2.6718, -16.7838, 37.1257, -68.8362, -76.4123, -15.7498, 245
1, 11.1408, -3.7510, 22.3373, 95.4573, 46.9328, -53.7710, 272
2, -8.9126, -6.0799, 21.9663, 109.0001, 54.6544, 45.2265, 272
3, 15.3930, -10.0408, 25.1982, 136.3239, -3.8904, -3.6812, 272
4, -9.6951, -13.3101, 25.2265, 55.5007, 8.4087, 11.9964, 272
5, 14.6450, -10.5782, 32.1540, -84.7533, 48.2095, 46.9902, 272
6, -9.5485, -13.4252, 34.5277, -16.8963, 82.5499, -16.6435, 272
7, 2.6320, -16.8109, 37.1175, -69.0377, -76.3882, -15.6244, 272
1, 11.1303, -3.7689, 22.3242, 95.4171, 46.9076, -53.8615, 299
2, -8.9242, -6.1045, 21.9369, 109.0414, 54.8495, 45.3114, 299
3, 15.3709, -10.0584, 25.1949, 136.1877, -3.6132, -3.6922, 299
4, -9.7143, -13.3300, 25.2159, 55.3856, 8.5694, 11.9305, 299
5, 14.6082, -10.6082, 32.1475, -84.6879, 48.2325, 47.0617, 299
6, -9.5856, -13.4465, 34.5204, -16.1384, 82.4928, -15.8420, 299
7, 2.5856, -16.8268, 37.1131, -69.2421, -76.3767, -15.4917, 299
1, 11.1187, -3.7762, 22.3113, 95.4306, 46.9892, -53.8005, 326
2, -8.9330, -6.1091, 21.9233, 109.1649, 55.0466, 45.5510, 326
3, 15.3538, -10.0732, 25.1860, 136.1053, -3.3369, -3.6110, 326
4, -9.7278, -13.3185, 25.2230, 55.2756, 8.8868, 11.8751, 326
5, 14.5817, -10.5849, 32.1480, -84.6473, 48.0689, 46.9892, 326
6, -9.5953, -13.4156, 34.5335, -16.7698, 82.5033, -16.4294, 326
7, 2.5557, -16.7939, 37.1249, -68.9248, -76.4852, -15.8236, 326
1, 11.0976, -3.8003, 22.2825, 95.3683, 47.1548, -53.7426, 364
2, -8.9681, -6.1170, 21.9126, 109.3491, 55.0609, 45.9333, 364
3, 15.3265, -10.1046, 25.1699, 135.8846, -3.0263, -3.5156, 364
4, -9.7693, -13.3271, 25.2206, 55.2068, 9.0480, 11.9125, 364
5, 14.5460, -10.6246, 32.1312, -84.7709, 48.0202, 46.8600, 364
6, -9.6329, -13.4504, 34.5320, -15.7413, 82.5347, -15.3863, 364
7, 2.5306, -16.8237, 37.1130, -68.9204, -76.4119, -15.8146, 364
1, 11.0829, -3.8221, 22.2462, 95.3644, 47.3448, -53.7592, 390
2, -9.0089, -6.1093, 21.9167, 109.5415, 54.9294, 46.3469, 390
3, 15.3053, -10.1231, 25.1568, 135.8960, -2.5118, -3.4119, 390
4, -9.8077, -13.3260, 25.2235, 55.1616, 9.2177, 12.0200, 390
5, 14.5297, -10.6253, 32.1175, -84.8569, 47.8602, 46.7109, 390
6, -9.6539, -13.4314, 34.5476, -16.1432, 82.6143, -15.7397, 390
7, 2.5296, -16.8050, 37.1186, -68.4045, -76.4387, -16.2224, 390
1, 11.0585, -3.8379, 22.2286, 95.3813, 47.4280, -53.9321, 418
2, -9.0398, -6.0977, 21.9234, 109.5525, 54.8072, 46.3644, 418
3, 15.2930, -10.1263, 25.1509, 136.0229, -2.3319, -3.4068, 418
4, -9.8371, -13.3197, 25.2249, 55.1536, 9.2567, 12.0801, 418
5, 14.5027, -10.6040, 32.1208, -84.7339, 47.7506, 46.7627, 418
6, -9.6768, -13.4373, 34.5517, -15.6415, 82.6653, -15.2324, 418
7, 2.5115, -16.8064, 37.1140, -68.4169, -76.4182, -16.1400, 418
1, 11.0064, -3.8564, 22.2155, 95.5517, 47.5886, -53.8934, 444
2, -9.0827, -6.0723, 21.9419, 109.7235, 54.4848, 46.5421, 444
3, 15.2743, -10.1238, 25.1460, 136.2671, -2.1210, -3.3925, 444
4, -9.8692, -13.3062, 25.2243, 55.2176, 9.2286, 12.1796, 444
5, 14.4825, -10.5978, 32.1173, -84.5027, 47.7516, 46.8010, 444
6, -9.7005, -13.4597, 34.5494, -14.5121, 82.7557, -14.1727, 444
7, 2.4850, -16.8302, 37.1033, -68.5733, -76.3394, -15.8541, 444
1, 10.9723, -3.8564, 22.2095, 95.7569, 47.7361, -53.7675, 471
2, -9.1121, -6.0444, 21.9551, 109.8148, 54.3265, 46.6577, 471
3, 15.2597, -10.1078, 25.1470, 136.4704, -1.8317, -3.4241, 471
4, -9.8893, -13.2822, 25.2251, 55.2740, 9.2049, 12.2652, 471
5, 14.4587, -10.5670, 32.1294, -84.2987, 47.7139, 46.8558, 471
6, -9.7003, -13.4561, 34.5514, -13.8745, 82.8138, -13.5917, 471
7, 2.4851, -16.7932, 37.1125, -68.4379, -76.3683, -15.8839, 471
1, 10.9512, -3.8446, 22.2060, 95.8245, 47.8030, -53.7693, 499
2, -9.1254, -6.0244, 21.9606, 109.8721, 54.1662, 46.6280, 499
3, 15.2443, -10.0914, 25.1512, 136.6654, -1.4155, -3.5505, 499
4, -9.8961, -13.2634, 25.2217, 55.3404, 9.2031, 12.3247, 499
5, 14.4502, -10.5534, 32.1307, -84.1868, 47.7288, 46.8342, 499
6, -9.7090, -13.4393, 34.5497, -13.6873, 82.8636, -13.4757, 499
7, 2.5134, -16.7668, 37.1170, -68.0098, -76.3686, -16.1472, 499
1, 10.9337, -3.8329, 22.2079, 95.7611, 47.7686, -53.8998, 525
2, -9.1371, -6.0125, 21.9594, 109.7448, 53.9763, 46.4339, 525
3, 15.2316, -10.0789, 25.1540, 136.7179, -1.2428, -3.6996, 525
4, -9.9186, -13.2655, 25.2021, 55.3726, 9.0634, 12.3339, 525
5, 14.4275, -10.5583, 32.1359, -84.1003, 47.8320, 46.8911, 525
6, -9.7479, -13.5085, 34.5190, -11.1994, 82.8415, -11.0509, 525
7, 2.4546, -16.8208, 37.0987, -68.9178, -76.2058, -15.2222, 525
1, 10.9153, -3.8082, 22.2184, 95.7054, 47.6489, -54.1005, 556
2, -9.1382, -5.9918, 21.9555, 109.4224, 53.8889, 46.0748, 556
3, 15.2181, -10.0455, 25.1637, 136.8692, -1.2447, -3.8368, 556
4, -9.9218, -13.2439, 25.1873, 55.3934, 8.9691, 12.3028, 556
5, 14.4107, -10.5394, 32.1474, -83.9053, 47.9329, 46.9790, 556
6, -9.7551, -13.4786, 34.5121, -11.1774, 82.8211, -11.0682, 556
7, 2.4660, -16.8055, 37.0997, -68.7165, -76.1770, -15.3108, 556
1, 10.9054, -3.7924, 22.2296, 95.6376, 47.5597, -54.2530, 583
2, -9.1391, -5.9863, 21.9494, 109.1602, 53.8466, 45.7094, 583
3, 15.2043, -10.0322, 25.1720, 136.9257, -1.4248, -3.9966, 583
4, -9.9268, -13.2520, 25.1675, 55.4490, 8.7350, 12.2721, 583
5, 14.3926, -10.5503, 32.1521, -83.8067, 48.0935, 47.1483, 583
6, -9.7972, -13.5159, 34.4871, -9.4572, 82.6913, -9.3764, 583
7, 2.4011, -16.8418, 37.0900, -69.4387, -76.1097, -14.6161, 583
1, 10.9000, -3.7843, 22.2344, 95.6454, 47.5538, -54.3439, 610
2, -9.1354, -5.9747, 21.9403, 109.0103, 53.9204, 45.4609, 610
3, 15.1986, -10.0133, 25.1805, 137.0122, -1.5192, -4.0642, 610
4, -9.9242, -13.2363, 25.1546, 55.4896, 8.6418, 12.1609, 610
5, 14.3723, -10.5351, 32.1671, -83.6681, 48.1284, 47.2977, 610
6, -9.7995, -13.5039, 34.4821, -9.3525, 82.6558, -9.3213, 610
7, 2.3930, -16.8550, 37.0847, -69.3890, -76.1307, -14.7061, 610
1, 10.8980, -3.7857, 22.2333, 95.5710, 47.5697, -54.4875, 637
2, -9.1352, -5.9709, 21.9283, 108.9027, 53.9489, 45.3419, 637
3, 15.1879, -10.0130, 25.1895, 137.0279, -1.5890, -4.1569, 637
4, -9.9312, -13.2405, 25.1357, 55.4906, 8.5219, 12.0801, 637
5, 14.3578, -10.5471, 32.1713, -83.6327, 48.2061, 47.3477, 637
6, -9.8362, -13.5228, 34.4606, -8.1380, 82.5624, -8.1112, 637
7, 2.3525, -16.8736, 37.0786, -69.9611, -76.0505, -14.2291, 637
1, 10.9016, -3.7842, 22.2329, 95.4530, 47.6383, -54.6632, 664
2, -9.1326, -5.9542, 21.9097, 108.7835, 54.0269, 45.3434, 664
3, 15.1842, -10.0057, 25.1976, 137.0600, -1.6861, -4.2214, 664
4, -9.9324, -13.2146, 25.1262, 55.4284, 8.5399, 11.9889, 664
5, 14.3457, -10.5398, 32.1804, -83.5707, 48.2177, 47.3871, 664
6, -9.8125, -13.4741, 34.4709, -8.9732, 82.6414, -8.9113, 664
7, 2.3667, -16.8434, 37.0825, -69.6911, -76.0544, -14.4490, 664
1, 10.9127, -3.7913, 22.2368, 95.2081, 47.6003, -54.8865, 691
2, -9.1322, -5.9472, 21.8799, 108.6186, 54.0759, 45.3947, 691
3, 15.1792, -10.0185, 25.2045, 136.9911, -1.8871, -4.3292, 691
4, -9.9469, -13.2087, 25.1000, 55.3596, 8.4597, 11.9101, 691
5, 14.3302, -10.5680, 32.1874, -83.6019, 48.3066, 47.4962, 691
6, -9.8518, -13.5035, 34.4420, -7.6832, 82.5922, -7.5745, 691
7, 2.3306, -16.8953, 37.0605, -70.2374, -75.9147, -13.9046, 691
1, 10.9434, -3.7968, 22.2530, 94.7894, 47.5485, -55.4015, 718
2, -9.1172, -5.9253, 21.8289, 108.3047, 54.2304, 45.4141, 718
3, 15.1764, -10.0307, 25.2248, 136.9299, -2.1766, -4.4998, 718
4, -9.9619, -13.1783, 25.0676, 55.1432, 8.4331, 11.7925, 718
5, 14.3105, -10.5920, 32.2056, -83.6323, 48.3453, 47.6422, 718
6, -9.8807, -13.4736, 34.4154, -7.3269, 82.5583, -7.0697, 718
7, 2.3102, -16.8846, 37.0617, -70.4284, -75.9673, -13.7232, 718
1, 10.9611, -3.8228, 22.2644, 94.4600, 47.4656, -55.8167, 745
2, -9.1000, -5.9190, 21.7992, 108.0200, 54.2638, 45.3026, 745
3, 15.1773, -10.0677, 25.2396, 136.8739, -2.3377, -4.6115, 745
4, -9.9745, -13.1732, 25.0341, 54.9330, 8.2724, 11.6801, 745
5, 14.2839, -10.6330, 32.2236, -83.6188, 48.4036, 47.8378, 745
6, -9.9254, -13.4955, 34.3795, -6.2098, 82.4400, -5.8043, 745
7, 2.2234, -16.9326, 37.0510, -71.5354, -75.9122, -12.7739, 745
1, 10.9835, -3.8377, 22.2806, 94.1611, 47.3309, -56.4344, 772
2, -9.0654, -5.8996, 21.7707, 107.4675, 54.3575, 45.0667, 772
3, 15.1812, -10.0811, 25.2645, 136.9238, -2.4722, -4.7359, 772
4, -9.9793, -13.1525, 25.0114, 54.6890, 8.1476, 11.5132, 772
5, 14.2735, -10.6512, 32.2415, -83.4756, 48.4032, 48.0346, 772
6, -9.9512, -13.4532, 34.3626, -6.7195, 82.3325, -6.1317, 772
7, 2.1938, -16.9248, 37.0572, -71.9280, -75.9886, -12.5114, 772
1, 11.0087, -3.8566, 22.3013, 93.9995, 47.3061, -56.8374, 799
2, -9.0197, -5.8765, 21.7525, 106.9785, 54.5344, 44.7591, 799
3, 15.1964, -10.0958, 25.2966, 137.0215, -2.5575, -4.8854, 799
4, -9.9677, -13.1246, 25.0008, 54.4909, 8.1309, 11.3283, 799
5, 14.2644, -10.6764, 32.2649, -83.2875, 48.3718, 48.2672, 799
6, -9.9512, -13.3936, 34.3609, -8.0511, 82.2725, -7.3153, 799
7, 2.1912, -16.9080, 37.0716, -71.7793, -76.1541, -12.7747, 799
1, 11.0365, -3.8881, 22.3141, 93.7840, 47.3684, -56.9964, 826
2, -8.9767, -5.8520, 21.7374, 106.4983, 54.6084, 44.4624, 826
3, 15.2136, -10.1387, 25.3247, 136.9917, -2.4752, -5.0131, 826
4, -9.9653, -13.0975, 24.9800, 54.2639, 8.0020, 11.0957, 826
5, 14.2558, -10.7003, 32.2911, -83.0795, 48.3139, 48.4889, 826
6, -9.9789, -13.3910, 34.3323, -7.6037, 82.1269, -6.6871, 826
7, 2.1176, -16.9157, 37.0805, -72.6526, -76.2502, -12.2232, 826
1, 11.0709, -3.9000, 22.3255, 93.4065, 47.3710, -57.4487, 853
2, -8.9413, -5.8273, 21.7241, 106.1502, 54.6838, 44.3154, 853
3, 15.2296, -10.1591, 25.3425, 136.9626, -2.4203, -5.1071, 853
4, -9.9628, -13.0694, 24.9675, 54.0626, 7.9621, 10.9795, 853
5, 14.2420, -10.7278, 32.3110, -83.0002, 48.2812, 48.6763, 853
6, -10.0032, -13.3624, 34.3212, -7.7560, 82.0238, -6.6613, 853
7, 2.0883, -16.9417, 37.0751, -73.0344, -76.2314, -11.9884, 853
1, 11.1099, -3.9063, 22.3366, 92.8183, 47.1617, -58.1999, 880
2, -8.9169, -5.8069, 21.7086, 105.7684, 54.7550, 44.0646, 880
3, 15.2390, -10.1782, 25.3604, 136.8636, -2.4697, -5.3076, 880
4, -9.9671, -13.0519, 24.9474, 53.8907, 7.8433, 10.9154, 880
5, 14.2302, -10.7557, 32.3227, -82.9994, 48.2973, 48.8562, 880
6, -10.0556, -13.3768, 34.2940, -6.5399, 81.8446, -5.2830, 880
7, 1.9997, -16.9821, 37.0693, -74.1100, -76.1686, -11.1267, 880
1, 11.1435, -3.8833, 22.3496, 92.5038, 47.0407, -58.6601, 907
2, -8.8904, -5.7720, 21.6997, 105.5429, 54.8684, 43.9661, 907
3, 15.2493, -10.1696, 25.3795, 136.8384, -2.3658, -5.4886, 907
4, -9.9614, -13.0043, 24.9432, 53.7136, 7.8861, 10.8544, 907
5, 14.2413, -10.7413, 32.3313, -82.9093, 48.2606, 48.9265, 907
6, -10.0584, -13.2862, 34.3046, -7.6939, 81.8099, -6.2622, 907
7, 2.0229, -16.9322, 37.0842, -73.7101, -76.3056, -11.5863, 907
1, 11.1724, -3.8235, 22.3695, 92.2291, 46.8391, -59.0085, 934
2, -8.8614, -5.7075, 21.6922, 105.3199, 54.8958, 43.8508, 934
3, 15.2737, -10.1078, 25.3970, 136.8248, -2.1004, -5.7918, 934
4, -9.9418, -12.9019, 24.9580, 53.5107, 7.8987, 10.8055, 934
5, 14.2613, -10.6900, 32.3408, -82.8151, 48.3769, 49.0444, 934
6, -9.9873, -13.1279, 34.3466, -7.6536, 81.7884, -6.0488, 934
7, 2.0529, -16.8451, 37.1138, -73.9117, -76.3347, -11.5849, 934
1, 11.1953, -3.7720, 22.3854, 92.1841, 46.5850, -59.1014, 961
2, -8.8675, -5.7097, 21.6818, 105.1965, 54.9215, 43.7702, 961
3, 15.2798, -10.0932, 25.3938, 136.7800, -2.2211, -5.9367, 961
4, -9.9657, -12.9090, 24.9351, 53.3854, 7.9756, 10.8287, 961
5, 14.2525, -10.7043, 32.3350, -82.7952, 48.4583, 49.0510, 961
6, -10.0468, -13.1700, 34.3181, -8.0521, 81.7806, -6.3271, 961
7, 2.0065, -16.9029, 37.1016, -73.9683, -76.3941, -11.7085, 961
1, 11.2171, -3.7024, 22.4157, 91.8928, 46.0954, -59.4474, 988
2, -8.8752, -5.7070, 21.6783, 105.2538, 54.9875, 43.7246, 988
3, 15.2813, -10.0535, 25.3937, 136.6687, -2.4665, -6.2541, 988
4, -9.9910, -12.9142, 24.9185, 53.2884, 7.9696, 10.9270, 988
5, 14.2360, -10.7185, 32.3290, -82.8169, 48.6331, 49.0875, 988
6, -10.1112, -13.2366, 34.2822, -6.3352, 81.6656, -4.4977, 988
7, 1.9420, -16.9901, 37.0780, -74.8325, -76.2616, -11.0519, 988
1, 11.2417, -3.6005, 22.4652, 91.7155, 45.4675, -59.7665, 1015
2, -8.8914, -5.7015, 21.6877, 105.7946, 55.0385, 44.0830, 1015
3, 15.2970, -9.9491, 25.4031, 136.6799, -2.7325, -6.5442, 1015
4, -10.0053, -12.8969, 24.9201, 53.1246, 8.0744, 11.0826, 1015
5, 14.2267, -10.6834, 32.3283, -82.7047, 48.7415, 49.1043, 1015
6, -10.1147, -13.2125, 34.2895, -6.4279, 81.6569, -4.4863, 1015
7, 1.9302, -16.9740, 37.0836, -74.8533, -76.3354, -11.1934, 1015
1, 11.2630, -3.4681, 22.5417, 91.6190, 44.7146, -60.0275, 1042
2, -8.9099, -5.6954, 21.6995, 106.1180, 54.9269, 44.3794, 1042
3, 15.3083, -9.8583, 25.4093, 136.7412, -3.3880, -6.8798, 1042
4, -10.0225, -12.8759, 24.9291, 52.9890, 8.2386, 11.2028, 1042
5, 14.2387, -10.6436, 32.3215, -82.6009, 48.8808, 49.1088, 1042
6, -10.1045, -13.1802, 34.3018, -7.1357, 81.7220, -5.0956, 1042
7, 1.9295, -16.9623, 37.0902, -74.7286, -76.4144, -11.4354, 1042
1, 11.2833, -3.2918, 22.6607, 91.6196, 43.5438, -60.1560, 1069
2, -8.9354, -5.6974, 21.7061, 106.2484, 54.7662, 44.4689, 1069
3, 15.3172, -9.7055, 25.4334, 136.8096, -4.6670, -7.3386, 1069
4, -10.0491, -12.8768, 24.9344, 52.9291, 8.2751, 11.3161, 1069
5, 14.2568, -10.5929, 32.3102, -82.4386, 49.2588, 49.1850, 1069
6, -10.1233, -13.1779, 34.3054, -7.2437, 81.7202, -5.1338, 1069
7, 1.9081, -16.9723, 37.0871, -74.9595, -76.4097, -11.3600, 1069
1, 11.2872, -3.1365, 22.7768, 91.6625, 42.6152, -60.1442, 1096
2, -8.9554, -5.7073, 21.7041, 106.3114, 54.7588, 44.5916, 1096
3, 15.3165, -9.5854, 25.4586, 136.8729, -5.4169, -7.7876, 1096
4, -10.0698, -12.8890, 24.9360, 52.8968, 8.3010, 11.3707, 1096
5, 14.2669, -10.5490, 32.3079, -82.2883, 49.5469, 49.2162, 1096
6, -10.1358, -13.1877, 34.3062, -7.4530, 81.7443, -5.2940, 1096
7, 1.9049, -17.0003, 37.0785, -75.0270, -76.3323, -11.3411, 1096
1, 11.2973, -2.9980, 22.9065, 91.6790, 41.4232, -59.9103, 1123
2, -8.9793, -5.7362, 21.6904, 106.2393, 54.8380, 44.5865, 1123
3, 15.3203, -9.4620, 25.4872, 136.7863, -5.9104, -8.3570, 1123
4, -10.0953, -12.9122, 24.9338, 52.8727, 8.3254, 11.4060, 1123
5, 14.2670, -10.5177, 32.3028, -82.1756, 49.9806, 49.3519, 1123
6, -10.1645, -13.2251, 34.2956, -7.0107, 81.7218, -4.8431, 1123
7, 1.8701, -17.0339, 37.0678, -75.4927, -76.2320, -10.9264, 1123
1, 11.3065, -2.8358, 23.0563, 91.8788, 40.2127, -59.5311, 1150
2, -8.9933, -5.7558, 21.6807, 106.2497, 55.0361, 44.6943, 1150
3, 15.3240, -9.3287, 25.5233, 136.7585, -6.2182, -8.9030, 1150
4, -10.1095, -12.9201, 24.9413, 52.8496, 8.4498, 11.3976, 1150
5, 14.2770, -10.4401, 32.3095, -82.1370, 50.0943, 49.3779, 1150
6, -10.1450, -13.1876, 34.3126, -8.4987, 81.8425, -6.3343, 1150
7, 1.8882, -16.9912, 37.0757, -75.1652, -76.3157, -11.2258, 1150
1, 11.3017, -2.6615, 23.2800, 92.1682, 38.2802, -58.8593, 1177
2, -9.0294, -5.8055, 21.6657, 106.3289, 55.1041, 44.7748, 1177
3, 15.3166, -9.1968, 25.5658, 136.5867, -6.7622, -9.6971, 1177
4, -10.1388, -12.9657, 24.9401, 52.8651, 8.5303, 11.4344, 1177
5, 14.2838, -10.4121, 32.3023, -82.3119, 50.3861, 49.4329, 1177
6, -10.1551, -13.2404, 34.3052, -8.4099, 81.8953, -6.3505, 1177
7, 1.8905, -17.0090, 37.0727, -75.2408, -76.2816, -11.1074, 1177
1, 11.2840, -2.5253, 23.4653, 92.6948, 36.9371, -58.1180, 1204
2, -9.0579, -5.8411, 21.6622, 106.5579, 55.2276, 45.0307, 1204
3, 15.3135, -9.0805, 25.6054, 136.6194, -7.3002, -10.1962, 1204
4, -10.1494, -12.9905, 24.9517, 52.9095, 8.6970, 11.4677, 1204
5, 14.2976, -10.3679, 32.3050, -82.4446, 50.5033, 49.4545, 1204
6, -10.1446, -13.2268, 34.3174, -9.8638, 81.9682, -7.8681, 1204
7, 1.9168, -16.9822, 37.0804, -74.7481, -76.3739, -11.4851, 1204
1, 11.2474, -2.4523, 23.6428, 93.1041, 35.4904, -57.3879, 1232
2, -9.0932, -5.8876, 21.6622, 106.6828, 55.2443, 45.0878, 1232
3, 15.3006, -9.0257, 25.6308, 136.5013, -8.0102, -10.6888, 1232
4, -10.1749, -13.0482, 24.9537, 53.0113, 8.7245, 11.5105, 1232
5, 14.3051, -10.3695, 32.2993, -82.6029, 50.7362, 49.5738, 1232
6, -10.1704, -13.2808, 34.3113, -9.6990, 81.9480, -7.8054, 1232
7, 1.8891, -17.0173, 37.0744, -75.1342, -76.2913, -11.0788, 1232
1, 11.1970, -2.3819, 23.8185, 93.6723, 34.2234, -56.6141, 1258
2, -9.1221, -5.9240, 21.6662, 106.7890, 55.2897, 45.2327, 1258
3, 15.2710, -8.9527, 25.6694, 136.5533, -8.7332, -10.9323, 1258
4, -10.1884, -13.0739, 24.9718, 53.0851, 8.8523, 11.5010, 1258
5, 14.3091, -10.3346, 32.3041, -82.6862, 50.7687, 49.6158, 1258
6, -10.1484, -13.2619, 34.3317, -11.4844, 82.0526, -9.6674, 1258
7, 1.9164, -16.9719, 37.0873, -74.7415, -76.3869, -11.3902, 1258
1, 11.0827, -2.3714, 24.0043, 94.5993, 32.9927, -55.4246, 1285
2, -9.1698, -5.9972, 21.6683, 107.0437, 55.4283, 45.5384, 1285
3, 15.2088, -8.9157, 25.7071, 136.6667, -9.6251, -11.0849, 1285
4, -10.2278, -13.1502, 24.9848, 53.1588, 8.9580, 11.5264, 1285
5, 14.3109, -10.3451, 32.2960, -82.9324, 50.8182, 49.5795, 1285
6, -10.1694, -13.3166, 34.3338, -12.1275, 82.1245, -10.4020, 1285
7, 1.9367, -17.0076, 37.0757, -74.6448, -76.2660, -11.3280, 1285
1, 10.9835, -2.3692, 24.1115, 95.4176, 32.3965, -54.6943, 1312
2, -9.1913, -6.0354, 21.6691, 107.2585, 55.5616, 45.7935, 1312
3, 15.1624, -8.9038, 25.7215, 136.9642, -10.1525, -10.9507, 1312
4, -10.2409, -13.1809, 25.0021, 53.1795, 9.1351, 11.5228, 1312
5, 14.3135, -10.3159, 32.2931, -83.0144, 50.6174, 49.4144, 1312
6, -10.1266, -13.3077, 34.3567, -14.1050, 82.3153, -12.4767, 1312
7, 1.9711, -16.9254, 37.1046, -73.9465, -76.4689, -11.8201, 1312
1, 10.8862, -2.4053, 24.1937, 96.0143, 31.7837, -54.2507, 1339
2, -9.2284, -6.0938, 21.6673, 107.5662, 55.5996, 46.0839, 1339
3, 15.1041, -8.9148, 25.7315, 137.1727, -10.8041, -10.8649, 1339
4, -10.2611, -13.2280, 25.0124, 53.2507, 9.2192, 11.5261, 1339
5, 14.2990, -10.3472, 32.2805, -83.1398, 50.5113, 49.2297, 1339
6, -10.1554, -13.3506, 34.3548, -14.6048, 82.3483, -13.0951, 1339
7, 1.9821, -16.9566, 37.0949, -73.9315, -76.4184, -11.7240, 1339
1, 10.7785, -2.4669, 24.2352, 96.5163, 31.4839, -53.6919, 1366
2, -9.2650, -6.1475, 21.6657, 107.8716, 55.6910, 46.3444, 1366
3, 15.0287, -8.9470, 25.7314, 137.2510, -11.2100, -10.6202, 1366
4, -10.2829, -13.2717, 25.0246, 53.3281, 9.3432, 11.4953, 1366
5, 14.2877, -10.3589, 32.2635, -83.3073, 50.3089, 48.9236, 1366
6, -10.1599, -13.3690, 34.3615, -15.6544, 82.4028, -14.2228, 1366
7, 2.0136, -16.9454, 37.0939, -73.5684, -76.4388, -11.9821, 1366
1, 10.6230, -2.5744, 24.2064, 97.2793, 31.7951, -52.9686, 1393
2, -9.3026, -6.2141, 21.6593, 108.1351, 55.8152, 46.5421, 1393
3, 14.9437, -9.0303, 25.6947, 137.3641, -11.3821, -9.9362, 1393
